EJ-003-overview5,"Inquire about Zhu Wen's residence.
The Inn Waiter may have information about Zhu Wen, or you can go door to door...","สอบถาม ที่พักของ จูเหวิน\nเสี่ยวเอ้อ ที่โรงเตี้ยม อาจมีข่าวคราวบ้าง หรือไม่ก็เคาะประตูตามหา เดินถามไปทุกบ้านเอาเอง!"
EJ-003-overview6,"Zhu Wen's private residence is the first house at the city gate, go and confront Zhu Wen.",ที่พัก ของจูเหวิน ก็อยู่ที่บ้านหลังแรกตรงประตูเมืองนั่นแหละ! ไปเผชิญหน้ากับมันเลย!
EJ-003-option1_1,Send a signal. <color=#097a76>(Specific battle)</color>,จุดพลุไฟส่งสัญญาณ <color=#097a76>(เข้าสู่การต่อสู้)</color>
EJ-003-option1_2,Prepare again.,เตรียมพร้อมอีกครั้ง
EJ-003-option2_1,"A life for a life, it's only fair.",ฆ่าคนต้องชดใช้ด้วยชีวิต นั่นแหละคือความยุติธรรม
EJ-003-option2_2,"Punishing evil is Kindness, should not die unjustly.",กำจัดคนชั่ว เชิดชูคุณธรรม จะต้องไม่มีใครตาย อย่างไม่เป็นธรรม!
EJ-003-option2_3,I really can't answer.,ข้าตอบไม่ได้จริง ๆ
DLC5Search2-1-name,Ask Waiter about Zhu Wen,ถามเสี่ยวเอ้อ เกี่ยวกับ จูเหวิน
DLC5Search2-1-Talking,Zhu Wen,จูเหวิน
DLC5Search2-1-option1_1,Two Guan it is. <color=#097a76>(2000 Coins)</color>,เอ้านี่ สองตำลึง <color=#097a76>(2000 อีแปะ)</color>
DLC5Search2-1-option1_2,Can't it be cheaper? <color=#097a76>(Persuade level 2 Intermediate)</color>,"ลดราคาหน่อยไม่ได้รึไง? แพงไปรึเปล่า?"" <color=#097a76> ทักษะโน้มนาวถึงระดับ 2) </color>"
DLC5Search2-1-option1_3,"Not enough money, talk next time.","เงินไม่พอ, ไว้ค่อยคุยกันใหม่"
DLC5Search2-1-option1_4,Here's your money.<color=#097a76>(1000Coin)</color>,เอ้า เอาเงินไป <color=#097a76>(1000 อิแปะ) </color>
DLC5Search2-2-name,Inquire about Zhu Wen at the Government Office,สอบถามข้อมูล จูเหวิน กับเจ้าหน้าที่ ที่ศาลาว่าการ
DLC5Search2-2-Talking,Zhu Wen,จูเหวิน
DLC5Search2-2-option1_1,Here you go.<color=#097a76>(Bronze inkstone1 piece)</color>,เอานี่ไป! <color=#097a76> (หินฝนหมึกทองแดง) </color>
DLC5Search2-2-option1_2,"Not yet, wait a bit longer.","ยังไม่ได้, รออีกสักหน่อย"
DLC5Search2-3-name,Inquire about Zhu Wen at Duke Qi's Manor,สอบถามข้อมูล จูเหวิน ที่ตำหนักอ๋องฉี
DLC5Search2-3-Talking,Zhu Wen,จูเหวิน
EJ-005-overview1,"Search for clues at the crime scenes in Daliang City.
The crime scenes are:
The big bell in Baoguo Temple;
The small path outside the Tower of Prosperity;
The Pier downstream of the river;
The first private residence of Zhu Wen at the city gate.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nระฆังใหญ่วัดเป่ากั๋ว\nทางเดินแคบๆ ข้างนอกหอเจิดจรัส\nท่าเรือท้ายแม่น้ำ\nบ้านของจูเหวินหลังแรกที่ประตูเมือง"
EJ-005-overview2,"Search for clues at the crime scenes in Daliang City.
Places to investigate:
The big bell in Baoguo Temple;
The small path outside the Tower of Prosperity;
The Pier downstream of the river.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nระฆังใหญ่วัดเป่ากั๋ว\nทางเดินแคบๆ ข้างนอกหอเจิดจรัส\nท่าเรือท้ายแม่น้ำ"
EJ-005-overview3,"Search for clues at the crime scenes in Daliang City.
Places to investigate:
The big bell in Baoguo Temple;
The small path outside the Tower of Prosperity;
The first private residence of Zhu Wen at the city gate.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nระฆังใหญ่วัดเป่ากั๋ว\nทางเดินแคบๆ ข้างนอกหอเจิดจรัส\nบ้านของจูเหวินหลังแรกที่ประตูเมือง"
EJ-005-overview4,"Search for clues in places where murders have occurred in Daliang City.
Places to be investigated:
The big bell in Baoguo Temple;
The pier downstream of the river;
Zhu Wen's private residence, the first house at the city gate.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nระฆังใหญ่วัดเป่ากั๋ว\nท่าเรือท้ายแม่น้ำ\nบ้านของจูเหวินหลังแรกที่ประตูเมือง"
EJ-005-overview5,"Search for clues at the crime scenes in Daliang City.
Places to investigate:
The small path outside the Tower of Prosperity;
The Pier downstream of the river;
The first private residence of Zhu Wen at the city gate.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nทางเดินแคบๆ ข้างนอกหอเจิดจรัส\nท่าเรือท้ายแม่น้ำ\nบ้านของจูเหวินหลังแรกที่ประตูเมือง"
EJ-005-overview6,"Search for clues at the crime scenes in Daliang City.
Places to investigate:
The big bell in Baoguo Temple;
The small path outside the Tower of Prosperity.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nระฆังใหญ่วัดเป่ากั๋ว\nทางเดินแคบๆ ข้างนอกหอเจิดจรัส"
EJ-005-overview7,"Search for clues at the crime scenes in Daliang City.
Places to investigate:
The big bell in Baoguo Temple;
The Pier downstream of the river.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nระฆังใหญ่วัดเป่ากั๋ว\nท่าเรือท้ายแม่น้ำ"
EJ-005-overview8,"Search for clues at the crime scenes in Daliang City.
Places to investigate:
The big bell in Baoguo Temple;
The first private residence of Zhu Wen at the city gate.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nระฆังใหญ่วัดเป่ากั๋ว\nบ้านของจูเหวินหลังแรกที่ประตูเมือง"
EJ-005-overview9,"Search for clues at the crime scenes in Daliang City.
Places to investigate:
The small path outside the Tower of Prosperity;
The Pier downstream of the river.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nทางเดินแคบๆ ข้างนอกหอเจิดจรัส\nท่าเรือท้ายแม่น้ำ"
EJ-005-overview10,"Search for clues at the crime scenes in Daliang City.
Places to investigate:
The small path outside the Tower of Prosperity;
The first private residence of Zhu Wen at the city gate.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nทางเดินแคบๆ ข้างนอกหอเจิดจรัส\nบ้านของจูเหวินหลังแรกที่ประตูเมือง"
EJ-005-overview11,"Search for clues at the crime scenes in Daliang City.
Places to investigate:
The Pier downstream of the river;
The first private residence of Zhu Wen at the city gate.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nท่าเรือท้ายแม่น้ำ\nบ้านของจูเหวินหลังแรกที่ประตูเมือง"
EJ-005-overview12,"Search for clues at the crime scenes in Daliang City.
Places to investigate:
The big bell in Baoguo Temple.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nระฆังใหญ่วัดเป่ากั๋ว"
EJ-005-overview13,"Search for clues at the crime scenes in Daliang City.
Places to investigate:
The small path outside the Tower of Prosperity.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nทางเดินแคบๆ ข้างนอกหอเจิดจรัส"
EJ-005-overview14,"Search for clues at the crime scenes in Daliang City.
Places to investigate:
The Pier downstream of the river.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nท่าเรือท้ายแม่น้ำ"
EJ-005-overview15,"Search for clues at the crime scenes in Daliang City.
Places to investigate:
The first private residence of Zhu Wen at the city gate.","ไปตามหาเบาะแสที่จุดเกิดเหตุในเมืองต้าเหลียง\nสถานที่เหล่านั้นคือ:\nบ้านของจูเหวินหลังแรกที่ประตูเมือง"
EJ-005-name,Murder clues,เบาะแสฆาตกรรม
EJ-005-overview16,Re-investigate Zhu Wen's house.,ตรวจสอบ บ้านจูเหวินใหม่อีกครั้ง
EJ-005-option1_1,The case at the big bell in Baoguo Temple.,เหตุการณ์ที่ ระฆังใหญ่วัดเป่ากั๋ว
EJ-005-option1_2,The case on the small path next to the Tower of Prosperity.,เหตุการณ์ที่ ทางเดินแคบๆ ข้างนอกหอเจิดจรัส
EJ-005-option1_3,The case at the Pier.,เหตุการณ์ที่ ท่าเรือท้ายแม่น้ำ
EJ-005-1-name,Investigation at Baoguo Temple,การสืบสวนที่วัดเป่ากั๋ว
EJ-005-1-overview1,Go to the Hall of Great Strength in Baoguo Temple.,ไปที่ พระอุโบสถวัดเป่ากั๋ว
EJ-005-1-1-option1_1,Tell Constable Luo.,บอก หัวหน้ามือปราบ ลั่วเทียนซง
EJ-005-1-1-option1_2,Don't tell yet.,ยังไม่ต้องบอก
EJ-005-2-overview1,"Find the Imperial City's Spy in the courtyard of the Tower of Prosperity to inquire about the news, and also check out the small path next to the Blooming Flowers and Full Moon building.",ไปสืบหาข้อมูล จากสายลับกรมวังหลวง ที่หอเจิดจรัส และสำรวจทางเดินแคบๆ ข้างนอกหอเจิดจรัส
EJ-005-2-overview2,Go to the small path next to the Blooming Flowers and Full Moon building to investigate.,ไปที่ทางเดินแคบๆ ข้างนอกหอเจิดจรัส เพื่อสืบสวนสถานการณ์!
EJ-005-2-overview3,Find the Imperial City's Spy in the courtyard of the Tower of Prosperity to inquire about the news.,ไปสืบหาข้อมูล จากสายลับกรมวังหลวง ที่หอเจิดจรัส
EJ-005-2-name,Investigation at Tower of Prosperity,การสืบสวนที่ หอเจิดจรัส
EJ-005-2-1-option1_1,Tell.,บอกไป
EJ-005-2-1-option1_2,Don't tell yet.,ยังไม่ต้องบอก
EJ-005-3-name,Investigation at Pier,การสืบสวนที่ ท่าเรือท้ายแม่น้ำ
EJ-005-4-name,Investigation at Zhu Wen's house.,การสืบสวนที่ บ้านของจูเหวิน
EJ-006-name,Prepare a bit,เตรียมตัวอีกเล็กน้อย
EJ-006-overview1,"After preparations, return to the Guest Room in Daliang City Inn for rest.
Find Shangguan Hong and Sima Ling at the Daliang City market during the day. (Optional)
Search for Song Yushu in the city. (Optional)","เมื่อเตรียมการสำเร็จแล้ว, กลับไปพักที่ห้องในโรงเตี๊ยมเมืองต้าเหลียง\nในตอนกลางวันไปตามหา ซ่างกวนหงและซือหม่าหลิงที่ตลาด (ทางเลือก)\nตามหาซ่งอวี้ซูในเมือง (ทางเลือก)"
EJ-006-overview2,"After preparations, return to the Guest Room in Daliang City Inn for rest.
Search for Song Yushu in the city. (Optional)","เมื่อเตรียมการสำเร็จแล้ว, กลับไปพักที่ห้องในโรงเตี๊ยมเมืองต้าเหลียง\nตามหาซ่งอวี้ซูในเมือง (ทางเลือก)"
EJ-006-overview3,"After preparations, return to the Guest Room in Daliang City Inn for rest.","เมื่อเตรียมการสำเร็จแล้ว, กลับไปพักที่ห้อง ในโรงเตี๊ยมเมืองต้าเหลียง"
EJ-006-overview4,"After preparations, return to the Guest Room in Daliang City Inn for rest.
Find Shangguan Hong and Sima Ling at the Daliang City market during the day. (Optional)
Search for Song Yushu in the city. (Optional)","เมื่อเตรียมการสำเร็จแล้ว, กลับไปพักที่ห้องในโรงเตี๊ยมเมืองต้าเหลียง\nในตอนกลางวันไปตามหา ซ่างกวนหงและซือหม่าหลิงที่ตลาด (ทางเลือก)\nตามหาซ่งอวี้ซูในเมือง (ทางเลือก)"
EJ-006-1-option1_1,Help the old man catch someone! <color=#097a76>(Solo fight by the protagonist)</color>,ช่วยท่านผู้เฒ่าจับคนร้าย! <color=#097a76> (ตัวเอกประลองเดี่ยวเท่านั้น) </color>
EJ-006-1-option1_2,"It's none of my business, no need to get into trouble.","ไม่ใช่เรื่องของข้า, หาเรื่องใส่ตัวทำไม ?"
M20201-1-5-option1_1,Go back to the room and rest. <color=#c44b0e>(Some side quests will be closed)</color>,กลับห้องไปพักผ่อน <color=#c44b0e>(เนื้อเรื่องบางส่วนจะสิ้นสุดลง) </color>
M20201-1-5-option1_2,Go back to the room and rest.,กลับห้องไปพักผ่อน
M20201-1-5-option1_3,Need to prepare more.,ต้องเตรียมตัวให้มากกว่านี้
EJ-007-name,White Mou Marsh,บึงขาวมรณะ
EJ-007-overview1,Head to White Mou Marsh in Zhongzhou Region.,มุ่งหน้า ไปที่ บึงขาวมรณะ เขตจงโจว
EJ-007-overview2,Find Zhang Li in White Mou Marsh.,ค้นหา จางลี่ ในบึงขาวมรณะ
EJ-007-option1_1,Protect Zhang Li. Run away! <color=#c44b0e>(Specific battle)</color>,คุ้มกันจางลี่ หนีไป <color=#c44b0e> (เข้าสู่การต่อสู้) </color>
EJ-007-option1_2,Assist the Imperial City Bureau in killing Zhang Li! <color=#c44b0e>(Specific battle)</color>,ช่วยกรมวังหลวง สังหารจางลี่! <color=#c44b0e> (เข้าสู่การต่อสู้) </color>
EJ-007-option1_3,Assist the Crime Investigation Bureau in arresting Zhang Li! <color=#c44b0e>(Specific battle)</color>,ช่วยสำนักเทพมือปราบ จับกุมจางลี่ <color=#c44b0e> (เข้าสู่การต่อสู้) </color>
EJ-007-option2_1,He is a great hero.,เขาคือวีรบุรุษผู้ยิ่งใหญ่
EJ-007-option2_2,He is just a criminal.,เขาก็เป็นแค่ อาชญากรผู้หนึ่งเท่านั้น!
EJ-007-option2_3,I can't judge.,ข้าไม่มีสิทธิ์ตัดสิน
DLC5Search1-7-Talking,Inquire,สอบถาม
