TMR-4_name,Clouds part and the sun shines,เปิดฟ้าประทานแสง
TMR-4_overview1,Find a way to become Jianghu Master.,ค้นหาหนทางที่จะกลายเป็นผู้นำยุทธภพ
TMR-4_overview2,"Go to Ritual Platform, summon all sect leaders to explain the situation.",ไปยังปะรำพิธี และเชิญประมุขทุกสำนักมาร่วมปรึกษาหารือ
TMR-4_option1_1,"Gather! (Achieve the <color=#c44b0e>sunrise</color> ending, game over)",รวมพล! (บรรลุฉากจบ <color=#c44b0e>เปิดฟ้าประทานแสง</color> เกมจะสิ้นสุดลง)
TMR-4_option1_2,Consider again,ไตร่ตรองให้รอบคอบอีกครั้ง
TMR-5_name,Iron-faced Hero,วีรบุรุษหน้ากากเหล็ก
TMR-5_overview1,Find a way to become Peak of Jianghu.,หาหนทางที่จะกลายเป็นหนึ่งในใต้หล้า
TMR-5_overview2,Pay attention to the news of Peak Debate.,จับตาดูข่าวสารเกี่ยวกับงานประชันหนึ่งในใต้หล้า
TMR-5_overview3,Go to Peak of Challenge.,ไปที่ ยอดเขาแห่งการชิงชัย
TMR-5_option1_1,Continue to travel in the martial arts world!,ท่องยุทธภพต่อไป!
TMR-5_option1_2,End of the martial arts career.,จบการท่องยุทธภพของเจ้าไว้เพียงเท่านี้
Talking_QingAn,Pay respects,แสดงความเคารพ
