BH_Title_40000044,Collect Toy,รวบรวมของเล่น
BH_Title_40000045,Collect Ornament,รวบรวมของประดับ
BH_Title_40000046,Collect Weapon,รวบรวมอาวุธ
BH_Title_40000047,Collect Armor,รวบรวมชุดเกราะ
BH_Title_40000048,Collect Food,รวบรวมอาหาร
BH_Title_40000049,Collect Side,รวบรวมเครื่องเคียง
BH_Title_40000050,Collect Fruit,รวบรวมผลไม้
BH_Title_40000051,Collect Medicine,รวบรวมยา
BH_Title_40000052,Collect Aquatic,รวบรวมสัตว์น้ำ
BH_Title_40000053,Collect Ore,รวบรวมแร่
BH_Title_40000054,Collect - Wine,รวบรวม - สุรา
BH_Title_40000055,Collect Wood,รวบรวมไม้
BH_Title_40000056,Collect Herb,รวบรวมสมุนไพร
BH_Title_40000057,Collect Bug,รวบรวมแมลง
BH_Title_40000058,Collect Toxic,รวบรวมพิษ
BH_Title_40000059,Collect Toy,รวบรวมของเล่น
BH_Title_40000060,Collect Ornament,รวบรวมของประดับ
BH_Title_20000001,Collect Weapon,รวบรวมอาวุธ
BH_Title_20000002,Collect Armor,รวบรวมชุดเกราะ
BH_Title_20000003,Collect Food,รวบรวมอาหาร
BH_Title_20000004,Collect Side,รวบรวมเครื่องเคียง
BH_Title_20000005,Collect Fruit,รวบรวมผลไม้
BH_Title_20000006,Collect Medicine,รวบรวมยา
BH_Title_20000007,Collect Aquatic,รวบรวมสัตว์น้ำ
BH_Title_20000008,Collect Ore,รวบรวมแร่
BH_Title_20000009,Collect - Wine,รวบรวม - สุรา
BH_Title_20000010,Collect Wood,รวบรวมไม้
BH_Title_20000011,Collect Herb,รวบรวมสมุนไพร
BH_Title_20000012,Collect Bug,รวบรวมแมลง
BH_Title_20000013,Collect Toxic,รวบรวมพิษ
BH_Title_20000014,Collect Toy,รวบรวมของเล่น
BH_Title_20000015,Collect Ornament,รวบรวมของประดับ
BH_Title_20000016,Collect Weapon,รวบรวมอาวุธ
BH_Title_20000017,Collect Armor,รวบรวมชุดเกราะ
BH_Title_20000018,Collect Food,รวบรวมอาหาร
BH_Title_20000019,Collect Side,รวบรวมเครื่องเคียง
BH_Title_20000020,Collect Fruit,รวบรวมผลไม้
BH_Title_20000021,Collect Medicine,รวบรวมยา
BH_Title_20000022,Collect Aquatic,รวบรวมสัตว์น้ำ
BH_Title_20000023,Collect Ore,รวบรวมแร่
BH_Title_20000024,Collect - Wine,รวบรวม - สุรา
BH_Title_20000025,Collect Wood,รวบรวมไม้
BH_Title_20000026,Collect Herb,รวบรวมสมุนไพร
BH_Title_20000027,Collect Bug,รวบรวมแมลง
BH_Title_20000028,Collect Toxic,รวบรวมพิษ
BH_Title_20000029,Collect Toy,รวบรวมของเล่น
BH_Title_20000030,Collect Ornament,รวบรวมของประดับ
BH_Title_20000031,Collect Weapon,รวบรวมอาวุธ
BH_Title_20000032,Collect Armor,รวบรวมชุดเกราะ
BH_Title_20000033,Collect Food,รวบรวมอาหาร
BH_Title_20000034,Collect Side,รวบรวมเครื่องเคียง
BH_Title_20000035,Collect Fruit,รวบรวมผลไม้
BH_Title_20000036,Collect Medicine,รวบรวมยา
BH_Title_20000037,Collect Aquatic,รวบรวมสัตว์น้ำ
BH_Title_20000038,Collect Ore,รวบรวมแร่
BH_Title_20000039,Collect - Wine,รวบรวม - สุรา
BH_Title_20000040,Collect Wood,รวบรวมไม้
BH_Title_20000041,Collect Herb,รวบรวมสมุนไพร
BH_Title_20000042,Collect Bug,รวบรวมแมลง
BH_Title_20000043,Collect Toxic,รวบรวมพิษ
BH_Title_20000044,Collect Toy,รวบรวมของเล่น
BH_Title_20000045,Collect Ornament,รวบรวมของประดับ
BH_Title_20000046,Collect Weapon,รวบรวมอาวุธ
BH_Title_20000047,Collect Armor,รวบรวมชุดเกราะ
BH_Title_20000048,Collect Food,รวบรวมอาหาร
BH_Title_20000049,Collect Side,รวบรวมเครื่องเคียง
BH_Title_20000050,Collect Fruit,รวบรวมผลไม้
BH_Title_20000051,Collect Medicine,รวบรวมยา
BH_Title_20000052,Collect Aquatic,รวบรวมสัตว์น้ำ
BH_Title_20000053,Collect Ore,รวบรวมแร่
BH_Title_20000054,Collect - Wine,รวบรวม - สุรา
BH_Title_20000055,Collect Wood,รวบรวมไม้
BH_Title_20000056,Collect Herb,รวบรวมสมุนไพร
BH_Title_20000057,Collect Bug,รวบรวมแมลง
BH_Title_20000058,Collect Toxic,รวบรวมพิษ
BH_Title_20000059,Collect Toy,รวบรวมของเล่น
BH_Title_20000060,Collect Ornament,รวบรวมของประดับ
BH_Title_20000061,Sanction Horse King Cave
BH_Title_20000062,Sanction Horse King Cave
BH_Title_20000063,Sanction Horse King
BH_Title_7100001,Collect Weapon,รวบรวมอาวุธ
BH_Title_7100002,Collect Armor,รวบรวมชุดเกราะ
BH_Title_7100003,Collect Fruit,รวบรวมผลไม้
BH_Title_7100004,Collect Medicine,รวบรวมยา
BH_Title_7100005,Collect Aquatic,รวบรวมสัตว์น้ำ
BH_Title_7100006,Collect Ore,รวบรวมแร่
BH_Title_7100007,Collect Wood,รวบรวมไม้
BH_Title_7100008,Collect Herb,รวบรวมสมุนไพร
BH_Title_7100009,Collect Ornament,รวบรวมของประดับ
BH_Title_7100010,Collect Weapon,รวบรวมอาวุธ
BH_Title_7100011,Collect Armor,รวบรวมชุดเกราะ
BH_Title_7100012,Collect Fruit,รวบรวมผลไม้
BH_Title_7100013,Collect Medicine,รวบรวมยา
BH_Title_7100014,Collect Aquatic,รวบรวมสัตว์น้ำ
BH_Title_7100015,Collect Ore,รวบรวมแร่
BH_Title_7100016,Collect Wood,รวบรวมไม้
BH_Title_7100017,Collect Herb,รวบรวมสมุนไพร
BH_Title_7100018,Collect Ornament,รวบรวมของประดับ
BH_Title_7100019,Collect Weapon,รวบรวมอาวุธ
BH_Title_7100020,Collect Armor,รวบรวมชุดเกราะ
BH_Title_7100021,Collect Fruit,รวบรวมผลไม้
BH_Title_7100022,Collect Medicine,รวบรวมยา
BH_Title_7100023,Collect Aquatic,รวบรวมสัตว์น้ำ
BH_Title_7100024,Collect Ore,รวบรวมแร่
BH_Title_7100025,Collect Wood,รวบรวมไม้
BH_Title_7100026,Collect Herb,รวบรวมสมุนไพร
BH_Title_7100027,Collect Ornament,รวบรวมของประดับ
BH_Title_7100028,Collect Weapon,รวบรวมอาวุธ
BH_Title_7100029,Collect Armor,รวบรวมชุดเกราะ
BH_Title_7100030,Collect Fruit,รวบรวมผลไม้
BH_Title_7100031,Collect Medicine,รวบรวมยา
BH_Title_7100032,Collect Aquatic,รวบรวมสัตว์น้ำ
BH_Title_7100033,Collect Ore,รวบรวมแร่
BH_Title_7100034,Collect Wood,รวบรวมไม้
BH_Title_7100035,Collect Herb,รวบรวมสมุนไพร
BH_Title_7100036,Collect Ornament,รวบรวมของประดับ
BH_Title_7100037,Sanction Horse King Cave
BH_Title_7100038,Sanction Horse King Cave
BH_Title_7100039,Sanction Horse King
BH_Desc_1010001,"The brothers in the stockade are short of Food recently, find some Food for them."
BH_Desc_1010002,"The brothers in the stockade need to replenish some Fruit recently, find some Fruit for them."
BH_Desc_1010003,"The brothers in the stockade have been eating poorly recently, find some Meat for them."
BH_Desc_1010004,"The brothers in the stockade have no wine to drink recently, find some Wine for them.",สหายในคอกม้ายังไม่มีสุราไว้ดื่ม ไปเสาะหาสุราให้พวกเขาหน่อย
BH_Desc_1010005,"The brothers in the stockade are short of Food recently, find some Food for them."
BH_Desc_1010006,"The brothers in the stockade need to replenish some Fruit recently, find some Fruit for them."
BH_Desc_1010007,"The brothers in the stockade have been eating poorly recently, find some Meat for them."
BH_Desc_1010008,"The brothers in the stockade have no wine to drink recently, find some Wine for them.",สหายในคอกม้ายังไม่มีสุราไว้ดื่ม ไปเสาะหาสุราให้พวกเขาหน่อย
BH_Desc_1010009,"The brothers in the stockade don't have handy weapons recently, find some Weapon for them."
BH_Desc_1010010,"The brothers in the stockade have been beaten up recently, find some Armor for them."
BH_Desc_1010011,"The wild boars in the Lost Forest have been very arrogant recently, some of the brothers in the stockade almost lost their lives, go teach them a lesson!"
BH_Desc_1010012,"The snakes in the Lost Forest have been very arrogant recently, some of the brothers in the stockade almost lost their lives, go teach them a lesson!","เมื่อเร็ว ๆ นี้เจ้าพวกงูในป่าสาบสูญมีความจองหองเพิ่มขึ้นมากๆ, พี่น้องบางคนในหมู่บ้านเกือบจะเสียชีวิตไปแล้ว, ไปสั่งสอนบทเรียนให้พวกมันสักหน่อยเถอะ!"
BH_Desc_1010013,"The wild boars in the Lost Forest have been very arrogant recently, some of the brothers in the stockade almost lost their lives, go teach them a lesson!"
BH_Desc_1010014,"The snakes in the Lost Forest have been very arrogant recently, some of the brothers in the stockade almost lost their lives, go teach them a lesson!","เมื่อเร็ว ๆ นี้เจ้าพวกงูในป่าสาบสูญมีความจองหองเพิ่มขึ้นมากๆ, พี่น้องบางคนในหมู่บ้านเกือบจะเสียชีวิตไปแล้ว, ไปสั่งสอนบทเรียนให้พวกมันสักหน่อยเถอะ!"
BH_Desc_1010015,"The wild boars in the Lost Forest have been very arrogant recently, some of the brothers in the stockade almost lost their lives, go teach them a lesson!"
BH_Desc_30000001,"Assist civilians, Chuxiang City is buying Food at a high price."
BH_Desc_30000002,The merchants in the city are buying Fruit at a high price.,พ่อค้าในเมืองกำลังซื้อผลไม้ในราคาที่สูง
BH_Desc_30000003,The merchants in the city are buying Meat at a high price.
BH_Desc_30000004,The merchants in the city are buying - Wine at a high price.
BH_Desc_30000005,The merchants in the city are buying Medicine at a high price.
BH_Desc_30000006,The merchants in the city are buying Side at a high price.
BH_Desc_30000007,The merchants in the city are buying Aquatic at a high price.
BH_Desc_30000008,The merchants in the city are buying Wood at a high price.
BH_Desc_30000009,The merchants in the city are buying Ore at a high price.
BH_Desc_30000010,The merchants in the city are buying Weapon at a high price.
BH_Desc_30000011,The merchants in the city are buying Armor at a high price.
BH_Desc_30000012,The merchants in the city are buying Herb at a high price.
BH_Desc_30000013,Merchants in the city are buying Food at high prices.
BH_Desc_30000014,The merchants in the city are buying Fruit at a high price.,พ่อค้าในเมืองกำลังซื้อผลไม้ในราคาที่สูง
BH_Desc_30000015,The merchants in the city are buying Meat at a high price.
BH_Desc_30000016,The merchants in the city are buying - Wine at a high price.
BH_Desc_30000017,The merchants in the city are buying Medicine at a high price.
BH_Desc_30000018,The merchants in the city are buying Side at a high price.
BH_Desc_30000019,The merchants in the city are buying Aquatic at a high price.
BH_Desc_30000020,The merchants in the city are buying Wood at a high price.
BH_Desc_30000021,The merchants in the city are buying Ore at a high price.
BH_Desc_30000022,The merchants in the city are buying Weapon at a high price.
BH_Desc_30000023,The merchants in the city are buying Armor at a high price.
BH_Desc_30000024,The merchants in the city are buying Herb at a high price.
BH_Desc_30000025,Merchants in the city are buying Food at high prices.
BH_Desc_30000026,The merchants in the city are buying Fruit at a high price.,พ่อค้าในเมืองกำลังซื้อผลไม้ในราคาที่สูง
BH_Desc_30000027,The merchants in the city are buying - Wine at a high price.
BH_Desc_30000028,The merchants in the city are buying Medicine at a high price.
BH_Desc_30000029,The merchants in the city are buying Side at a high price.
BH_Desc_30000030,The merchants in the city are buying Aquatic at a high price.
BH_Desc_30000031,The merchants in the city are buying Wood at a high price.
BH_Desc_30000032,The merchants in the city are buying Ore at a high price.
BH_Desc_30000033,The merchants in the city are buying Weapon at a high price.
BH_Desc_30000034,The merchants in the city are buying Armor at a high price.
BH_Desc_30000035,The merchants in the city are buying Herb at a high price.
BH_Desc_30000036,Merchants in the city are buying Food at high prices.
BH_Desc_30000037,The merchants in the city are buying Fruit at a high price.,พ่อค้าในเมืองกำลังซื้อผลไม้ในราคาที่สูง
BH_Desc_30000038,The merchants in the city are buying - Wine at a high price.
BH_Desc_30000039,The merchants in the city are buying Medicine at a high price.
BH_Desc_30000040,The merchants in the city are buying Side at a high price.
BH_Desc_30000041,The merchants in the city are buying Wood at a high price.
BH_Desc_30000042,The merchants in the city are buying Ore at a high price.
BH_Desc_30000043,The merchants in the city are buying Weapon at a high price.
BH_Desc_30000044,The merchants in the city are buying Armor at a high price.
BH_Desc_30000045,"Wild Wolf Valley is overrun with wolves, offering high rewards for martial artists to kill them!"
BH_Desc_30000046,"Wild Wolf Valley is overrun with wolves, offering high rewards for martial artists to kill them!"
BH_Desc_30000047,"The Wolf King Xiao Yue in Wild Wolf Valley has been unusually restless lately, offering high rewards for martial artists to kill him!"
BH_Desc_3200001,"Our sect is currently lacking Weapon, please sect disciples collect them quickly."
BH_Desc_3200002,"Our sect is currently lacking armor, please sect disciples collect them quickly."
BH_Desc_3200003,"Our sect is currently lacking Fruit, please sect disciples collect them quickly."
BH_Desc_3200004,"Our sect is currently lacking Medicine, please sect disciples collect them quickly."
BH_Desc_3200005,"Our sect is currently lacking Herb, please sect disciples collect them quickly."
BH_Desc_3200006,"Our sect is currently lacking Bug, please sect disciples collect them quickly."
BH_Desc_3200007,"Our sect is currently lacking Ornament, please sect disciples collect them quickly."
BH_Desc_3200008,"Our sect is currently lacking Weapon, please sect disciples collect them quickly."
BH_Desc_3200009,"Our sect is currently lacking armor, please sect disciples collect them quickly."
BH_Desc_3200010,"Our sect is currently lacking Fruit, please sect disciples collect them quickly."
BH_Desc_3200011,"Our sect is currently lacking Medicine, please sect disciples collect them quickly."
BH_Desc_3200012,"Our sect is currently lacking Herb, please sect disciples collect them quickly."
BH_Desc_3200013,"Our sect is currently lacking Bug, please sect disciples collect them quickly."
BH_Desc_3200014,"Our sect is currently lacking Ornament, please sect disciples collect them quickly."
BH_Desc_3200015,"Our sect is currently lacking Fruit, please sect disciples collect them quickly."
BH_Desc_3200016,"Our sect is currently lacking Medicine, please sect disciples collect them quickly."
BH_Desc_3200017,"Our sect is currently lacking Herb, please sect disciples collect them quickly."
BH_Desc_3200018,"Our sect is currently lacking Bug, please sect disciples collect them quickly."
BH_Desc_3200019,"Our sect is currently lacking Ornament, please sect disciples collect them quickly."
BH_Desc_3200020,"Wild Wolf Valley is overrun with wolves, hoping for sect disciples to kill them!"
BH_Desc_3200021,"Wild Wolf Valley is overrun with wolves, hoping for sect disciples to kill them!"
BH_Desc_3200022,"The Wolf King Xiao Yue in Wild Wolf Valley has been unusually restless lately, hoping for sect disciples to kill him!"
BH_Desc_5800001,"Our gang is currently lacking Weapon, please gang members collect them quickly."
BH_Desc_5800002,"Our gang is currently lacking armor, please gang members collect them quickly."
BH_Desc_5800003,"Our gang is currently lacking Throwing, please gang members collect them quickly.",ขณะนี้พรรคของเรายังขาดอาวุธลับ สมาชิกพรรคโปรดเสาะหามาโดยเร็ว
BH_Desc_5800004,"Our gang is currently lacking Food, please gang members collect them quickly."
BH_Desc_5800005,"Our gang is currently lacking Side, please gang members collect them quickly."
BH_Desc_5800006,"Our gang is currently lacking Medicine, please gang members collect them quickly."
BH_Desc_5800007,"Our gang is currently lacking Herb, please gang members collect them quickly."
BH_Desc_5800008,"Our gang is currently lacking Bug, please gang members collect them quickly."
BH_Desc_5800009,"Our gang is currently lacking Toxic, please gang members collect them quickly."
BH_Desc_5800010,"Our gang is currently lacking Weapon, please gang members collect them quickly."
BH_Desc_5800011,"Our gang is currently lacking armor, please gang members collect them quickly."
BH_Desc_5800012,"Our gang is currently lacking Throwing, please gang members collect them quickly.",ขณะนี้พรรคของเรายังขาดอาวุธลับ สมาชิกพรรคโปรดเสาะหามาโดยเร็ว
BH_Desc_5800013,"Our gang is currently lacking Food, please gang members collect them quickly."
BH_Desc_5800014,"Our gang is currently lacking Side, please gang members collect them quickly."
BH_Desc_5800015,"Our gang is currently lacking Medicine, please gang members collect them quickly."
BH_Desc_5800016,"Our gang is currently lacking Herb, please gang members collect them quickly."
BH_Desc_5800017,"Our gang is currently lacking Bug, please gang members collect them quickly."
BH_Desc_5800018,"Our gang is currently lacking Toxic, please gang members collect them quickly."
BH_Desc_5800019,"Our gang is currently lacking Weapon, please gang members collect them quickly."
BH_Desc_5800020,"Our gang is currently lacking armor, please gang members collect them quickly."
